# Commit map for the 2026-09-17 history rewrite.
# The rewrite removed the "Co-Authored-By: Claude ..." and "Claude-Session: ..." trailers from commit messages;
# trees, authors, committers and dates are unchanged, and SHAs quoted inside commit messages were updated.
# Documents and results/summary/*.json written before the rewrite quote the old SHAs: look them up here.
# old_sha<TAB>new_sha
b1444bc4c039bbb17eadf31fe4abb30a47382dd2	ec5c2f94d0b1759c9b60bd60084910645bfb7e0f
b181421cbfc405a27439813b6202cf95da801707	d885f3c37993f40106669fe27718e9dd2037ba9a
b24058b8a79b5e8e8804a5baff9e46f96d83d0a1	a331b96c2fffadfd971adc40b205f23c48226cb4
baf2d20bfb37d77ad78f18470d07f410cb37165e	05b251ad3e7c310a1d325bc07928b740551ae051
bb06ff2e95ebe2702d22edea2c99f4d5808cab80	795ccf649d13e86ac967e260836b3c9274cfa4cc
bb20d5ae0acf9ddd122ab936e7f92f3dc1675412	ac8112e57be14de2a5dd3239fa7a0286b9c68fdc
bd2f714e1a8f92c4911ccc845e3e3509d04e4774	14bf5e6b2b809eac82dc4b3784626354801459cb
c0014fa53b0cf9d0f130c738ae757437d1b87975	01720fefdeaf1429b0fc9f22b1e648740ab86941
c110ed4942e1bf92419c45022ac578137727b4c2	7aa5d8a0bad85fe4a743fa21b05d6262d90a70c3
c438927b7011b0a4266eb3f491150f94c0b378c1	cd5eecf65454c49f0bbd2bfb57bca690246f9980
c6a243f6aa989ad14c3f2075f1b91c1df89e1692	a2930952af03cb7ed95e595c5d61ea0c4e830b65
cc0f3c1e575d9cd3b6fb48cf46a37881f4b3d84c	752a5efd70ca959a0d9cec80b826038916132d74
d116e154322602ff91afb4f625a91c7aa92d58d5	fc83d1c6d65045807043956a0aea5833ce9bbdfc
d29133deaf81314268659b6e826fc0e368eef05e	8f97b3b924d6c0628506ea5e6eebdfe5e51e4a64
d4136634576d1602c2c3ad5d6423b500f437378f	f3375f556e097578f15ba925b9ece91b5cb69666
d53d6e7f0686775b6592938e69d96e27d9a56c0f	ba38404922140a0e713493bf0d61f7f4623217ea
